user_id,loan_score,device_rating,data_quality,ltv_rate,bureau_score,total_tenure,months_active,savings_score,tx_score,usage_score,airtime_score,cluster
411854,6.8,0.67,0.15,1.8,0.118,13,20,0.9954,3.42,0.67,11.3,
405122,6.2,0.56,0.09,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,
451257,7.4,0.35,0.33,2.4,0.068,9,26,0.9947,3.36,0.6,11.9,
134979,6.2,0.56,0.09,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,
617750,6.1,0.715,0.1,2.6,0.053,13,27,0.99362,3.57,0.5,11.9,
146511,6.2,0.46,0.29,2.1,0.074,32,98,0.99578,3.33,0.62,9.8,
473401,6.7,0.32,0.44,2.4,0.061,24,34,0.99484,3.29,0.8,11.6,
410102,7.2,0.39,0.44,2.6,0.066,22,48,0.99494,3.3,0.84,11.5,
654002,7.5,0.31,0.41,2.4,0.065,34,60,0.99492,3.34,0.85,11.4,
441087,5.8,0.61,0.11,1.8,0.066,18,28,0.99483,3.55,0.66,10.9,
78179,7.2,0.66,0.33,2.5,0.068,34,102,0.99414,3.27,0.78,12.8,
630546,6.6,0.725,0.2,7.8,0.073,29,79,0.9977,3.29,0.54,9.2,
797486,6.3,0.55,0.15,1.8,0.077,26,35,0.99314,3.32,0.82,11.6,
203777,5.4,0.74,0.09,1.7,0.089,16,26,0.99402,3.67,0.56,11.6,
243787,6.3,0.51,0.13,2.3,0.076,29,40,0.99574,3.42,0.75,11,
216946,6.8,0.62,0.08,1.9,0.068,28,38,0.99651,3.42,0.82,9.5,
484287,6.2,0.6,0.08,2,0.09,32,44,0.9949,3.45,0.58,10.5,
395421,5.9,0.55,0.1,2.2,0.062,39,51,0.99512,3.52,0.76,11.2,
341145,6.3,0.51,0.13,2.3,0.076,29,40,0.99574,3.42,0.75,11,
587504,5.9,0.645,0.12,2,0.075,32,44,0.99547,3.57,0.71,10.2,
189603,6,0.31,0.47,3.6,0.067,18,42,0.99549,3.39,0.66,11,
